season,date,event,patch,blue_team,red_team,winner,ban_1_blue_team,ban_2_blue_team,ban_3_blue_team,ban_4_blue_team,ban_5_blue_team,ban_1_red_team,ban_2_red_team,ban_3_red_team,ban_4_red_team,ban_5_red_team,pick_1_blue_team,pick_2_blue_team,pick_3_blue_team,pick_4_blue_team,pick_5_blue_team,pick_1_red_team,pick_2_red_team,pick_3_red_team,pick_4_red_team,pick_5_red_team,top_blue_team,jungler_blue_team,mid_blue_team,adc_blue_team,support_blue_team,top_red_team,jungler_red_team,mid_red_team,adc_red_team,support_red_team
11,2021-10-15,Main,11.19,Cloud9,Rogue__28-European_Team_29-,Cloud9,Twisted Fate,Lucian,Draven,Fiddlesticks,Kennen,Leona,Yuumi,Irelia,Amumu,Rell,Wukong,Lee Sin,LeBlanc,Miss Fortune,Alistar,Jayce,Olaf,Ryze,Jhin,Rakan,Fudge, Blaber, Perkz, Zven, Vulcan,Odoamne, Inspired, Larssen, Hans sama, Trymbi
11,2021-10-15,Main,11.19,FunPlus_Phoenix,Rogue__28-European_Team_29-,Rogue__28-European_Team_29-,Draven,Lucian,Leona,Graves,Fiddlesticks,Irelia,Yuumi,Lee Sin,Aphelios,Ezreal,Jayce,Viego,Twisted Fate,Jhin,Thresh,Kennen,Jarvan IV,Sylas,Miss Fortune,Rakan,Nuguri, Tian, Doinb, Lwx, Crisp,Odoamne, Inspired, Larssen, Hans sama, Trymbi
11,2021-10-15,Main,11.19,Cloud9,DWG_KIA,DWG_KIA,Ryze,Sylas,LeBlanc,Syndra,Braum,Nami,Yuumi,Jhin,Ezreal,Tristana,Kennen,Graves,Twisted Fate,Kai'Sa,Leona,Jax,Lee Sin,Kassadin,Miss Fortune,Shen,Fudge, Blaber, Perkz, Zven, Vulcan,Khan, Canyon, ShowMaker, Ghost, BeryL
11,2021-10-15,Main,11.19,Rogue__28-European_Team_29-,FunPlus_Phoenix,Rogue__28-European_Team_29-,Irelia,Leona,Ryze,Malzahar,Galio,Twisted Fate,Yuumi,Draven,Xin Zhao,Jarvan IV,Jayce,Fiddlesticks,LeBlanc,Lucian,Nami,Kennen,Lee Sin,Sylas,Aphelios,Lulu,Odoamne, Inspired, Larssen, Hans sama, Trymbi,Nuguri, Tian, Doinb, Lwx, Crisp
11,2021-10-15,Main,11.19,DWG_KIA,Rogue__28-European_Team_29-,DWG_KIA,Irelia,Nami,Sylas,Jarvan IV,Xin Zhao,Lee Sin,Yuumi,Tryndamere,Graves,Vladimir,Lucian,Qiyana,Twisted Fate,Draven,Thresh,Jayce,Olaf,Ryze,Miss Fortune,Leona,Khan, Canyon, ShowMaker, Ghost, BeryL,Odoamne, Inspired, Larssen, Hans sama, Trymbi
11,2021-10-15,Main,11.19,FunPlus_Phoenix,Cloud9,Cloud9,Irelia,Leona,Lee Sin,Ziggs,Thresh,Kennen,Yuumi,Lucian,Miss Fortune,Amumu,Graves,Jarvan IV,Rumble,Kai'Sa,Rell,Jayce,Xin Zhao,Twisted Fate,Tristana,Rakan,Nuguri, Tian, Doinb, Lwx, Crisp,Fudge, Blaber, Perkz, Zven, Vulcan
11,2021-10-15,Main,11.19,Cloud9,Rogue__28-European_Team_29-,Cloud9,Twisted Fate,Aphelios,Nami,Rumble,Jarvan IV,Lee Sin,Ezreal,Yuumi,LeBlanc,Syndra,Graves,Lillia,Irelia,Miss Fortune,Leona,Gwen,Qiyana,Ryze,Draven,Braum,Fudge, Blaber, Perkz, Zven, Vulcan,Odoamne, Inspired, Larssen, Hans sama, Trymbi
11,2021-10-15,Main,11.19,FunPlus_Phoenix,DWG_KIA,DWG_KIA,Draven,Graves,LeBlanc,Talon,Aatrox,Lucian,Kennen,Yuumi,Sylas,Gwen,Gragas,Lee Sin,Irelia,Jhin,Braum,Jayce,Poppy,Twisted Fate,Miss Fortune,Leona,Nuguri, Tian, Doinb, Lwx, Crisp,Khan, Canyon, ShowMaker, Ghost, BeryL
11,2021-10-13,Main,11.19,100_Thieves,T1,T1,Graves,Jayce,Yuumi,Talon,Xin Zhao,Ryze,Jarvan IV,Lee Sin,Viego,Qiyana,Renekton,Trundle,LeBlanc,Lucian,Nami,Kennen,Poppy,Twisted Fate,Aphelios,Lulu,Ssumday, Closer, Abbedagge, FBI, huhi,Canna, Oner, Faker, Gumayusi, Keria
11,2021-10-13,Main,11.19,EDward_Gaming,DetonatioN_FocusMe,EDward_Gaming,Urgot,LeBlanc,Irelia,Sett,Gnar,Yuumi,Lucian,Graves,Draven,Thresh,Jayce,Lee Sin,Twisted Fate,Ezreal,Braum,Poppy,Talon,Sylas,Jhin,Leona,Flandre, JieJie, Scout, Viper, Meiko,Evi, Steal, Aria, Yutapon, Gaeng
11,2021-10-13,Main,11.19,DWG_KIA,Cloud9,DWG_KIA,Irelia,Nami,Sylas,Jarvan IV,Olaf,Yuumi,LeBlanc,Lee Sin,Trundle,Nautilus,Graves,Xin Zhao,Twisted Fate,Jhin,Rell,Jax,Qiyana,Ryze,Miss Fortune,Leona,Khan, Canyon, ShowMaker, Ghost, BeryL,Fudge, Blaber, Perkz, Zven, Vulcan
11,2021-10-13,Main,11.19,Gen_2e-G,Team_Liquid,Gen_2e-G,LeBlanc,Xin Zhao,Lee Sin,Leona,Renekton,Lucian,Azir,Yuumi,Olaf,Sett,Camille,Trundle,Sylas,Miss Fortune,Amumu,Jax,Sejuani,Irelia,Ziggs,Shen,Burdol, Clid, Bdd, Ruler, Life,Alphari, Santorin, Jensen, Tactical, CoreJJ
11,2021-10-13,Main,11.19,PSG_Talon,Fnatic,PSG_Talon,Twisted Fate,Ryze,Lucian,Viego,Rakan,Yuumi,LeBlanc,Zoe,Leona,Amumu,Gangplank,Lee Sin,Sylas,Miss Fortune,Braum,Kennen,Jarvan IV,Tryndamere,Jhin,Thresh,Hanabi, River, Maple, Unified, Kaiwing,Adam, Bwipo, Nisqy, BEAN, Hylissang
11,2021-10-13,Main,11.19,FunPlus_Phoenix,Rogue__28-European_Team_29-,FunPlus_Phoenix,Draven,Twisted Fate,Lucian,Rell,Rakan,Yuumi,Irelia,Graves,Xin Zhao,Jarvan IV,Jayce,Viego,Ryze,Jhin,Leona,Rumble,Lee Sin,LeBlanc,Miss Fortune,Braum,Nuguri, Tian, Doinb, Lwx, Crisp,Odoamne, Inspired, Larssen, Hans sama, Trymbi
11,2021-10-13,Main,11.19,MAD_Lions,LNG_Esports,LNG_Esports,Irelia,LeBlanc,Miss Fortune,Jayce,Wukong,Yuumi,Twisted Fate,Nami,Braum,Rakan,Gnar,Xin Zhao,Ryze,Aphelios,Thresh,Camille,Lee Sin,Syndra,Jhin,Leona,Armut, Elyoya, Humanoid, Carzzy, Kaiser,Ale, Tarzan, icon, Light, Iwandy
11,2021-10-13,Main,11.19,Royal_Never_Give_Up,Hanwha_Life_Esports,Royal_Never_Give_Up,Yuumi,LeBlanc,Irelia,Miss Fortune,Draven,Gwen,Jarvan IV,Ryze,Nami,Jayce,Lucian,Lee Sin,Twisted Fate,Ziggs,Sett,Camille,Viego,Sylas,Kai'Sa,Leona,Xiaohu, Wei, Cryin, GALA, Ming,Morgan, Willer, Chovy, Deft, Vsta
11,2021-10-12,Main,11.19,Team_Liquid,LNG_Esports,LNG_Esports,Lucian,Irelia,Ryze,Jayce,Xin Zhao,Lee Sin,Yuumi,Miss Fortune,Olaf,Kennen,Gnar,Talon,Twisted Fate,Ezreal,Leona,Fiora,Viego,LeBlanc,Aphelios,Thresh,Alphari, Santorin, Jensen, Tactical, CoreJJ,Ale, Tarzan, icon, Light, Iwandy
11,2021-10-12,Main,11.19,MAD_Lions,Gen_2e-G,MAD_Lions,Irelia,Leona,Lee Sin,Lulu,Draven,Twisted Fate,Ryze,Miss Fortune,Talon,Gwen,Wukong,Qiyana,LeBlanc,Lucian,Yuumi,Graves,Xin Zhao,Azir,Kalista,Nautilus,Armut, Elyoya, Humanoid, Carzzy, Kaiser,Rascal, Clid, Bdd, Ruler, Life
11,2021-10-12,Main,11.19,DetonatioN_FocusMe,100_Thieves,100_Thieves,Twisted Fate,Aphelios,Yuumi,Talon,Jarvan IV,Xin Zhao,Irelia,LeBlanc,Urgot,Leona,Gnar,Lee Sin,Zoe,Miss Fortune,Rakan,Graves,Viego,Ryze,Lucian,Nami,Evi, Steal, Aria, Yutapon, Gaeng,Ssumday, Closer, Abbedagge, FBI, huhi
11,2021-10-12,Main,11.19,Cloud9,FunPlus_Phoenix,FunPlus_Phoenix,Irelia,Lucian,Aphelios,Twisted Fate,Galio,Lee Sin,LeBlanc,Yuumi,Graves,Sylas,Camille,Qiyana,Ryze,Ezreal,Leona,Kennen,Jarvan IV,Malzahar,Miss Fortune,Rakan,Fudge, Blaber, Perkz, Zven, Vulcan,Nuguri, Tian, Doinb, Lwx, Crisp
11,2021-10-12,Main,11.19,Fnatic,Royal_Never_Give_Up,Royal_Never_Give_Up,Irelia,Jayce,Aphelios,Draven,Thresh,Jarvan IV,Miss Fortune,Lucian,Sett,Rakan,Olaf,Lee Sin,Sylas,Ashe,Pyke,Kennen,Viego,Twisted Fate,Kai'Sa,Rell,Adam, Bwipo, Nisqy, BEAN, Hylissang,Xiaohu, Wei, Cryin, GALA, Ming
11,2021-10-12,Main,11.19,PSG_Talon,Hanwha_Life_Esports,PSG_Talon,Irelia,Taliyah,Lucian,Twisted Fate,Nami,Xin Zhao,Zoe,Lee Sin,Olaf,Trundle,Gwen,Talon,LeBlanc,Jhin,Yuumi,Camille,Jarvan IV,Azir,Draven,Pyke,Hanabi, River, Maple, Unified, Kaiwing,Morgan, Willer, Chovy, Deft, Vsta
11,2021-10-12,Main,11.19,Rogue__28-European_Team_29-,DWG_KIA,DWG_KIA,Irelia,Tryndamere,Draven,Jarvan IV,Xin Zhao,Twisted Fate,Yuumi,Lee Sin,Qiyana,Trundle,Graves,Fiddlesticks,Orianna,Lucian,Nami,Jax,Talon,Ryze,Aphelios,Lulu,Odoamne, Inspired, Larssen, Hans sama, Trymbi,Khan, Canyon, ShowMaker, Ghost, BeryL
11,2021-10-12,Main,11.19,T1,EDward_Gaming,EDward_Gaming,LeBlanc,Ryze,Lucian,Miss Fortune,Aphelios,Yuumi,Lee Sin,Azir,Thresh,Braum,Jayce,Xin Zhao,Twisted Fate,Ziggs,Shen,Graves,Jarvan IV,Sylas,Jhin,Leona,Canna, Oner, Faker, Gumayusi, Keria,Flandre, JieJie, Scout, Viper, Meiko
11,2021-10-11,Main,11.19,Rogue__28-European_Team_29-,Cloud9,Rogue__28-European_Team_29-,Irelia,Tryndamere,Lee Sin,LeBlanc,Ryze,Kennen,Jarvan IV,Draven,Trundle,Olaf,Rumble,Qiyana,Twisted Fate,Lucian,Nami,Gnar,Xin Zhao,Sylas,Miss Fortune,Yuumi,Odoamne, Inspired, Larssen, Hans sama, Trymbi,Fudge, Blaber, Perkz, Zven, Vulcan
11,2021-10-11,Main,11.19,Team_Liquid,MAD_Lions,Team_Liquid,Ryze,Gwen,Lucian,Braum,Thresh,Lee Sin,Miss Fortune,Yuumi,Kalista,Varus,Camille,Xin Zhao,LeBlanc,Ezreal,Leona,Jax,Jarvan IV,Twisted Fate,Aphelios,Rell,Alphari, Santorin, Jensen, Tactical, CoreJJ,Armut, Elyoya, Humanoid, Carzzy, Kaiser
11,2021-10-11,Main,11.19,EDward_Gaming,100_Thieves,EDward_Gaming,Malphite,Ryze,Aphelios,Twisted Fate,Lissandra,Tryndamere,Irelia,Lucian,Draven,Thresh,Graves,Lee Sin,LeBlanc,Kai'Sa,Nautilus,Aatrox,Jarvan IV,Zoe,Miss Fortune,Yuumi,Flandre, JieJie, Scout, Viper, Meiko,Ssumday, Closer, Abbedagge, FBI, huhi
11,2021-10-11,Main,11.19,T1,DetonatioN_FocusMe,T1,Irelia,LeBlanc,Xin Zhao,Urgot,Zoe,Lee Sin,Twisted Fate,Ryze,Lucian,Draven,Graves,Talon,Azir,Jhin,Yuumi,Sett,Lillia,Orianna,Ezreal,Leona,Canna, Oner, Faker, Gumayusi, Keria,Evi, Steal, Aria, Yutapon, Gaeng
11,2021-10-11,Main,11.19,LNG_Esports,Gen_2e-G,Gen_2e-G,Jarvan IV,Kennen,Yuumi,Amumu,Taliyah,LeBlanc,Ryze,Camille,Thresh,Braum,Gwen,Lee Sin,Sylas,Aphelios,Rakan,Renekton,Xin Zhao,Zoe,Miss Fortune,Leona,Ale, Tarzan, icon, Light, Iwandy,Rascal, Clid, Bdd, Ruler, Life
11,2021-10-11,Main,11.19,Hanwha_Life_Esports,Fnatic,Hanwha_Life_Esports,Viego,Jarvan IV,Rakan,Leona,Amumu,Irelia,Tryndamere,Lucian,LeBlanc,Jayce,Kennen,Lee Sin,Yasuo,Aphelios,Thresh,Sett,Graves,Ryze,Miss Fortune,Braum,Morgan, Willer, Chovy, Deft, Vsta,Adam, Bwipo, Nisqy, BEAN, Hylissang
11,2021-10-11,Main,11.19,Royal_Never_Give_Up,PSG_Talon,Royal_Never_Give_Up,LeBlanc,Zoe,Graves,Galio,Sylas,Lucian,Jayce,Irelia,Leona,Amumu,Syndra,Jarvan IV,Twisted Fate,Miss Fortune,Rell,Kennen,Lee Sin,Tryndamere,Aphelios,Thresh,Xiaohu, Wei, Cryin, GALA, Ming,Hanabi, River, Maple, Unified, Kaiwing
11,2021-10-11,Main,11.19,DWG_KIA,FunPlus_Phoenix,DWG_KIA,Aphelios,Irelia,Lucian,Ryze,Kennen,Lee Sin,Draven,Twisted Fate,Talon,Xin Zhao,Graves,Trundle,LeBlanc,Miss Fortune,Yuumi,Jayce,Jarvan IV,Galio,Kai'Sa,Nautilus,Khan, Canyon, ShowMaker, Ghost, BeryL,Nuguri, Tian, Doinb, Lwx, Crisp
12,2022-10-05,Play in,12.18,DetonatioN_FocusMe,Royal_Never_Give_Up,Royal_Never_Give_Up,Graves,Sylas,Kalista,Aphelios,Amumu,Maokai,Kennen,Yuumi,Rell,Nautilus,Gnar,Sejuani,Azir,Tristana,Leona,Fiora,Viego,Lissandra,Varus,Tahm Kench,Evi, Steal, Yaharong, Yutapon, Harp,Breathe, Wei, Xiaohu, GALA, Ming
12,2022-10-04,Play in,12.18,Royal_Never_Give_Up,DetonatioN_FocusMe,Royal_Never_Give_Up,Maokai,Kennen,Yone,Lillia,Renekton,Graves,Vi,Kalista,Alistar,Tristana,Aatrox,Viego,Sylas,Lucian,Nami,Tryndamere,Sejuani,LeBlanc,Sivir,Yuumi,Breathe, Wei, Xiaohu, GALA, Ming,Evi, Steal, Yaharong, Yutapon, Harp
12,2022-10-04,Play in,12.18,Royal_Never_Give_Up,DetonatioN_FocusMe,Royal_Never_Give_Up,Azir,Maokai,Gnar,Kai'Sa,Yuumi,Graves,Vi,Fiora,Lissandra,Galio,Aatrox,Viego,LeBlanc,Tristana,Amumu,Kennen,Sejuani,Yone,Aphelios,Braum,Breathe, Wei, Xiaohu, GALA, Ming,Evi, Steal, Yaharong, Yutapon, Harp
12,2022-10-04,Play in,12.18,Royal_Never_Give_Up,DetonatioN_FocusMe,DetonatioN_FocusMe,Azir,Yuumi,Gnar,Miss Fortune,Caitlyn,Graves,Sylas,Vi,Alistar,Aphelios,Aatrox,Sejuani,Taliyah,Kai'Sa,Nautilus,Kennen,Maokai,Yone,Tristana,Leona,Breathe, Wei, Xiaohu, GALA, Ming,Evi, Steal, Yaharong, Yutapon, Harp
12,2022-10-04,Play in,12.18,Evil_Geniuses_2e-NA,MAD_Lions,Evil_Geniuses_2e-NA,Bel'Veth,Seraphine,Gnar,Ornn,Mordekaiser,Maokai,Yuumi,Aatrox,Gangplank,Akali,Sejuani,Lee Sin,LeBlanc,Aphelios,Braum,Gwen,Graves,Viktor,Kalista,Renata Glasc,Impact, Inspired, jojopyun, Kaori, Vulcan,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser
12,2022-10-04,Play in,12.18,MAD_Lions,Evil_Geniuses_2e-NA,Evil_Geniuses_2e-NA,Maokai,Akali,LeBlanc,Ezreal,Nilah,Bel'Veth,Aatrox,Hecarim,Nautilus,Gnar,Ornn,Trundle,Sylas,Draven,Alistar,Gangplank,Sejuani,Sett,Sivir,Yuumi,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser,Impact, Inspired, jojopyun, Kaori, Vulcan
12,2022-10-04,Play in,12.18,Evil_Geniuses_2e-NA,MAD_Lions,Evil_Geniuses_2e-NA,Bel'Veth,Seraphine,Gnar,Trundle,Sejuani,Miss Fortune,Hecarim,Akali,Braum,Caitlyn,Aatrox,Maokai,Viktor,Varus,Tahm Kench,Rumble,Vi,Sylas,Draven,Leona,Impact, Inspired, jojopyun, Kaori, Vulcan,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser
12,2022-10-04,Play in,12.18,LOUD,DetonatioN_FocusMe,DetonatioN_FocusMe,Trundle,Azir,Yuumi,Vex,Ahri,Amumu,Sylas,Kalista,Miss Fortune,Aphelios,Camille,Sejuani,Galio,Ezreal,Leona,Gnar,Maokai,Viktor,Kai'Sa,Shen,Robo, Croc, tinowns, Brance, Ceos,Evi, Steal, Yaharong, Yutapon, Harp
12,2022-10-03,Play in,12.18,LOUD,DetonatioN_FocusMe,DetonatioN_FocusMe,Trundle,Azir,Sejuani,Vex,Ahri,Amumu,Sylas,Kalista,Aatrox,Olaf,Jax,Maokai,Lissandra,Kai'Sa,Rell,Gnar,Hecarim,Taliyah,Sivir,Yuumi,Robo, Croc, tinowns, Brance, Ceos,Evi, Steal, Yaharong, Yutapon, Harp
12,2022-10-03,Play in,12.18,DetonatioN_FocusMe,LOUD,DetonatioN_FocusMe,Amumu,Sylas,Kalista,Nautilus,Lissandra,Trundle,Kai'Sa,Maokai,Yuumi,Caitlyn,Gnar,Sejuani,Azir,Tristana,Leona,Aatrox,Hecarim,Galio,Seraphine,Alistar,Evi, Steal, Yaharong, Yutapon, Harp,Robo, Croc, tinowns, Brance, Ceos
12,2022-10-03,Play in,12.18,LOUD,DetonatioN_FocusMe,LOUD,Trundle,Kai'Sa,Yuumi,Ezreal,Leona,Sylas,Aatrox,Kalista,Lissandra,Zoe,Olaf,Maokai,Akali,Miss Fortune,Amumu,Gnar,Sejuani,Azir,Caitlyn,Morgana,Robo, Croc, tinowns, Brance, Ceos,Evi, Steal, Yaharong, Yutapon, Harp
12,2022-10-03,Play in,12.18,Saigon_Buffalo,MAD_Lions,MAD_Lions,Draven,Sylas,Gnar,Tahm Kench,Braum,Aphelios,Caitlyn,Aatrox,Gwen,Renata Glasc,Fiora,Pantheon,Taliyah,Kalista,Sett,Ornn,Bel'Veth,Vex,Varus,Alistar,Hasmed, BeanJ, Froggy, Shogun, Taki,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser
12,2022-10-03,Play in,12.18,Saigon_Buffalo,MAD_Lions,MAD_Lions,Sylas,Draven,Aatrox,Seraphine,Kalista,Aphelios,Caitlyn,Maokai,Camille,Nautilus,Lillia,Hecarim,Lissandra,Kai'Sa,Shen,Gnar,Bel'Veth,Vex,Varus,Tahm Kench,Hasmed, BeanJ, Froggy, Shogun, Taki,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser
12,2022-10-03,Play in,12.18,MAD_Lions,Saigon_Buffalo,Saigon_Buffalo,Aphelios,Pantheon,Caitlyn,Amumu,Renekton,Draven,Aatrox,Sylas,Alistar,Swain,Gnar,Hecarim,Taliyah,Seraphine,Leona,Vayne,Maokai,Lissandra,Miss Fortune,Nautilus,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser,Hasmed, BeanJ, Froggy, Shogun, Taki
12,2022-10-03,Play in,12.18,MAD_Lions,Saigon_Buffalo,MAD_Lions,Aphelios,Pantheon,Poppy,Renekton,Zac,Draven,Aatrox,Seraphine,Karma,Yuumi,Gnar,Hecarim,Sylas,Jinx,Tahm Kench,Gwen,Maokai,Vex,Caitlyn,Morgana,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser,Hasmed, BeanJ, Froggy, Shogun, Taki
12,2022-10-03,Play in,12.18,LOUD,Evil_Geniuses_2e-NA,Evil_Geniuses_2e-NA,Akali,Kalista,Sylas,Ornn,Ezreal,Yuumi,Aatrox,Maokai,Amumu,Jax,Sejuani,Viego,Taliyah,Miss Fortune,Nautilus,Mordekaiser,Trundle,Azir,Kai'Sa,Leona,Robo, Croc, tinowns, Brance, Ceos,Impact, Inspired, jojopyun, Kaori, Vulcan
12,2022-10-03,Play in,12.18,Evil_Geniuses_2e-NA,DetonatioN_FocusMe,Evil_Geniuses_2e-NA,Yuumi,Amumu,Maokai,Ahri,LeBlanc,Sylas,Kalista,Azir,Lee Sin,Taliyah,Aatrox,Trundle,Akali,Aphelios,Thresh,Gnar,Hecarim,Vex,Kai'Sa,Sett,Impact, Inspired, jojopyun, Kaori, Vulcan,Evi, Steal, Yaharong, Yutapon, Harp
12,2022-10-03,Play in,12.18,Royal_Never_Give_Up,Saigon_Buffalo,Royal_Never_Give_Up,Pantheon,Kalista,Poppy,Kennen,Renata Glasc,Aatrox,Caitlyn,Graves,Kai'Sa,Xayah,Fiora,Vi,Sylas,Tristana,Shen,Lillia,Lee Sin,Zac,Aphelios,Leona,Breathe, Wei, Xiaohu, GALA, Ming,Hasmed, BeanJ, Froggy, Shogun, Taki
12,2022-10-03,Play in,12.18,DRX,MAD_Lions,DRX,Draven,Hecarim,Taliyah,Renekton,Gwen,Caitlyn,Aatrox,Akali,Maokai,Poppy,Camille,Sejuani,Sylas,Sivir,Yuumi,Mordekaiser,Bel'Veth,Vex,Miss Fortune,Leona,Kingen, Pyosik, Zeka, Deft, BeryL,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser
12,2022-10-02,Play in,12.18,Istanbul_Wildcats,Isurus,Isurus,LeBlanc,Graves,Hecarim,Trundle,Nautilus,Kalista,Azir,Sejuani,Samira,Miss Fortune,Gnar,Maokai,Viktor,Nilah,Yuumi,Aatrox,Wukong,Sylas,Kai'Sa,Rell,StarScreen, Ferret, Serin, HolyPhoenix, Farfetch,ADD, Grell, seiya, Gavotto, Jelly
12,2022-10-02,Play in,12.18,DetonatioN_FocusMe,Evil_Geniuses_2e-NA,DetonatioN_FocusMe,Akali,Sylas,Kalista,Alistar,Caitlyn,Taliyah,Azir,Kai'Sa,Amumu,Rell,Gnar,Maokai,Ahri,Sivir,Yuumi,Aatrox,Sejuani,LeBlanc,Miss Fortune,Soraka,Evi, Steal, Yaharong, Yutapon, Harp,Impact, Inspired, jojopyun, Kaori, Vulcan
12,2022-10-02,Play in,12.18,LOUD,Chiefs_Esports_Club,LOUD,Draven,Graves,Seraphine,Rakan,Aphelios,Maokai,Miss Fortune,LeBlanc,Sejuani,Taric,Aatrox,Viego,Sylas,Kalista,Amumu,Camille,Hecarim,Galio,Ashe,Braum,Robo, Croc, tinowns, Brance, Ceos,Topoon, Arthur, Tally, Raes, Aladoric
12,2022-10-02,Play in,12.18,Beyond_Gaming,Fnatic,Fnatic,Viktor,LeBlanc,Kalista,Caitlyn,Miss Fortune,Hecarim,Aatrox,Amumu,Gnar,Fiora,Jax,Sejuani,Sylas,Kai'Sa,Nautilus,Gragas,Graves,Akali,Aphelios,Maokai,Likai, Husha, Minji, Wako, Kino,Wunder, Razork, Humanoid, Upset, Hylissang
12,2022-10-02,Play in,12.18,Isurus,DRX,DRX,Akali,Caitlyn,Aatrox,Mordekaiser,Gwen,Ornn,Graves,LeBlanc,Thresh,Tahm Kench,Maokai,Viego,Azir,Aphelios,Alistar,Sylas,Sejuani,Yone,Miss Fortune,Amumu,ADD, Grell, seiya, Gavotto, Jelly,Kingen, Pyosik, Zeka, Deft, BeryL
12,2022-10-02,Play in,12.18,Royal_Never_Give_Up,Istanbul_Wildcats,Royal_Never_Give_Up,Kalista,Azir,Renekton,Nautilus,Rell,Graves,Fiora,Kai'Sa,Vi,Poppy,Aatrox,Sejuani,Sylas,Tristana,Amumu,Garen,Maokai,Akali,Samira,Sett,Breathe, Wei, Xiaohu, GALA, Ming,StarScreen, Ferret, Serin, HolyPhoenix, Farfetch
12,2022-10-02,Play in,12.18,Chiefs_Esports_Club,Beyond_Gaming,Beyond_Gaming,Kalista,Sejuani,Azir,Tristana,Xayah,Draven,Graves,Swain,Hecarim,Trundle,Kennen,Xin Zhao,Taliyah,Kai'Sa,Leona,Aatrox,Maokai,Sylas,Ezreal,Alistar,Topoon, Arthur, Tally, Raes, Aladoric,Liang, Husha, Minji, Wako, Kino
12,2022-10-02,Play in,12.18,Royal_Never_Give_Up,Isurus,Royal_Never_Give_Up,Sejuani,LeBlanc,Renekton,Amumu,Azir,Kalista,Lissandra,Sylas,Alistar,Leona,Aatrox,Graves,Syndra,Kai'Sa,Sett,Teemo,Lillia,Sion,Miss Fortune,Nautilus,Breathe, Wei, Xiaohu, GALA, Ming,ADD, Grell, seiya, Gavotto, Jelly
12,2022-10-01,Play in,12.18,Evil_Geniuses_2e-NA,Chiefs_Esports_Club,Evil_Geniuses_2e-NA,Draven,Swain,Aatrox,Gwen,Kai'Sa,Sylas,Maokai,Kalista,Ornn,Miss Fortune,Gangplank,Hecarim,Azir,Ezreal,Leona,Vladimir,Lee Sin,Viktor,Aphelios,Nautilus,Impact, Inspired, jojopyun, Kaori, Vulcan,Topoon, Arthur, Tally, Raes, Aladoric
12,2022-10-01,Play in,12.18,Beyond_Gaming,DetonatioN_FocusMe,DetonatioN_FocusMe,Azir,Viktor,Taliyah,Kennen,Nautilus,Kalista,Hecarim,Aatrox,Tahm Kench,Thresh,Gnar,Maokai,Sylas,Aphelios,Leona,Lillia,Trundle,Vex,Kai'Sa,Amumu,Likai, Husha, Minji, Wako, Kino,Evi, Steal, Yaharong, Yutapon, Harp
12,2022-10-01,Play in,12.18,MAD_Lions,Saigon_Buffalo,MAD_Lions,Aphelios,Kalista,Caitlyn,Irelia,Renekton,Draven,Aatrox,Sylas,Nautilus,Leona,Gnar,Hecarim,Swain,Seraphine,Alistar,Camille,Maokai,Galio,Miss Fortune,Amumu,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser,Hasmed, BeanJ, Froggy, Shogun, Taki
12,2022-10-01,Play in,12.18,LOUD,Fnatic,LOUD,Kalista,Viktor,LeBlanc,Lux,Morgana,Hecarim,Seraphine,Yuumi,Nautilus,Trundle,Aatrox,Maokai,Sylas,Miss Fortune,Amumu,Fiora,Sejuani,Akali,Caitlyn,Braum,Robo, Croc, tinowns, Brance, Ceos,Wunder, Razork, Humanoid, Upset, Hylissang
12,2022-10-01,Play in,12.18,Istanbul_Wildcats,DRX,DRX,LeBlanc,Aatrox,Caitlyn,Camille,Alistar,Sejuani,Hecarim,Poppy,Lee Sin,Renata Glasc,Ornn,Trundle,Azir,Kalista,Leona,Gnar,Maokai,Akali,Miss Fortune,Amumu,StarScreen, Ferret, Serin, HolyPhoenix, Farfetch,Kingen, Juhan, Zeka, Deft, BeryL
12,2022-10-01,Play in,12.18,MAD_Lions,Royal_Never_Give_Up,Royal_Never_Give_Up,Fiora,LeBlanc,Caitlyn,Tristana,Xayah,Draven,Hecarim,Maokai,Poppy,Vi,Aatrox,Trundle,Taliyah,Kai'Sa,Nautilus,Jax,Graves,Galio,Aphelios,Leona,Armut, Elyoya, Nisqy, UNF0RGIVEN, Kaiser,Breathe, Wei, Xiaohu, GALA, Ming
12,2022-10-01,Play in,12.18,DRX,Saigon_Buffalo,DRX,Pantheon,Hecarim,Aphelios,Miss Fortune,Nautilus,Caitlyn,Yuumi,LeBlanc,Kai'Sa,Kalista,Aatrox,Maokai,Azir,Ezreal,Tahm Kench,Irelia,Graves,Galio,Xayah,Renata Glasc,Kingen, Juhan, Zeka, Deft, BeryL,Hasmed, BeanJ, Froggy, Shogun, Taki
